steps,w1,w2,w3,w4,second,last
282,11.059802806193785,10.417438053717335,8.938400895282756,10.400270249493806,9.800481775306107,19.008919552956055
283,11.680964056900025,10.417438053717335,8.938400895282756,10.400270249493806,9.800481775306107,19.319500178309177
284,11.680964056900025,10.417438053717335,8.938400895282756,10.400270249493806,9.800481775306107,19.319500178309177
285,11.680964056900025,10.417438053717335,8.938400895282756,10.400270249493806,9.800481775306107,19.319500178309177
286,11.680964056900025,11.197509156203472,8.938400895282756,10.400270249493806,9.800481775306107,19.709535729552247
287,11.680964056900025,11.197509156203472,8.938400895282756,10.400270249493806,9.800481775306107,19.709535729552247
288,11.680964056900025,11.197509156203472,8.938400895282756,10.400270249493806,9.800481775306107,19.709535729552247
289,11.680964056900025,11.197509156203472,8.938400895282756,10.400270249493806,9.800481775306107,19.709535729552247
290,11.680964056900025,11.197509156203472,8.938400895282756,10.400270249493806,9.800481775306107,19.709535729552247
291,11.680964056900025,11.197509156203472,10.05250291347763,10.400270249493806,9.800481775306107,20.266586738649682
292,11.680964056900025,11.197509156203472,10.05250291347763,10.400270249493806,9.775314947679805,20.216253083397078
293,11.680964056900025,11.197509156203472,10.05250291347763,10.400270249493806,9.775314947679805,20.216253083397078
294,11.680964056900025,11.197509156203472,10.05250291347763,10.400270249493806,9.775314947679805,20.216253083397078
295,11.680964056900025,11.197509156203472,10.05250291347763,10.400270249493806,9.775314947679805,20.216253083397078
296,11.680964056900025,11.197509156203472,10.05250291347763,10.400270249493806,9.775314947679805,20.216253083397078
297,11.680964056900025,11.197509156203472,10.990951312775318,10.400270249493806,9.775314947679805,20.68547728304592
298,11.680964056900025,11.197509156203472,10.990951312775318,10.400270249493806,9.775314947679805,20.68547728304592
299,11.680964056900025,11.197509156203472,10.990951312775318,10.400270249493806,9.775314947679805,20.68547728304592
300,11.680964056900025,11.197509156203472,10.990951312775318,11.315149153153845,9.775314947679805,21.14291673487594
301,11.680964056900025,11.197509156203472,10.990951312775318,11.315149153153845,9.775314947679805,21.14291673487594
302,11.680964056900025,11.197509156203472,10.990951312775318,11.315149153153845,9.775314947679805,21.14291673487594
303,11.680964056900025,11.197509156203472,10.990951312775318,11.315149153153845,9.775314947679805,21.14291673487594
304,11.680964056900025,11.197509156203472,10.990951312775318,11.315149153153845,9.775314947679805,21.14291673487594
305,11.680964056900025,11.197509156203472,10.990951312775318,11.315149153153845,9.775314947679805,21.14291673487594
306,11.680964056900025,11.197509156203472,11.832523070058397,11.315149153153845,9.775314947679805,21.563702613517478
307,11.680964056900025,11.197509156203472,11.832523070058397,11.315149153153845,9.775314947679805,21.563702613517478
308,11.680964056900025,11.197509156203472,11.832523070058397,11.315149153153845,9.775314947679805,21.563702613517478
309,11.680964056900025,11.197509156203472,11.832523070058397,12.133118358468089,9.775314947679805,21.9726872161746
310,11.680964056900025,11.197509156203472,11.832523070058397,12.133118358468089,9.775314947679805,21.9726872161746
311,11.680964056900025,11.197509156203472,11.832523070058397,12.133118358468089,9.775314947679805,21.9726872161746
312,11.680964056900025,11.197509156203472,11.832523070058397,12.133118358468089,9.775314947679805,21.9726872161746
313,11.680964056900025,11.197509156203472,11.832523070058397,12.133118358468089,9.775314947679805,21.9726872161746
314,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
315,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
316,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
317,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
318,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
319,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
320,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
321,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
322,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
323,11.680964056900025,11.197509156203472,11.832523070058397,12.827574213779883,9.775314947679805,22.319915143830496
324,11.680964056900025,11.197509156203472,11.832523070058397,13.417167234939594,9.775314947679805,22.614711654410353
325,11.680964056900025,11.197509156203472,11.832523070058397,13.417167234939594,9.775314947679805,22.614711654410353
326,11.680964056900025,11.197509156203472,11.832523070058397,13.417167234939594,9.775314947679805,22.614711654410353
327,11.680964056900025,11.197509156203472,11.832523070058397,13.417167234939594,9.775314947679805,22.614711654410353
328,11.680964056900025,11.197509156203472,12.650016377999233,13.417167234939594,9.775314947679805,23.02345830838077
329,11.680964056900025,11.197509156203472,12.650016377999233,13.417167234939594,9.775314947679805,23.02345830838077
330,12.568826339561637,11.197509156203472,12.650016377999233,13.417167234939594,9.775314947679805,23.467389449711575
331,12.568826339561637,11.197509156203472,12.650016377999233,13.417167234939594,9.746959900756254,23.410679355864474
332,12.568826339561637,11.197509156203472,12.650016377999233,13.417167234939594,9.746959900756254,23.410679355864474
333,12.568826339561637,11.197509156203472,12.650016377999233,13.417167234939594,9.746959900756254,23.410679355864474
334,12.568826339561637,11.197509156203472,13.379208709448974,13.417167234939594,9.746959900756254,23.775275521589343
335,12.568826339561637,11.197509156203472,13.379208709448974,13.417167234939594,9.718311145284286,23.717978010645407
336,12.568826339561637,11.197509156203472,13.379208709448974,13.417167234939594,9.718311145284286,23.717978010645407
337,12.568826339561637,11.197509156203472,13.379208709448974,13.417167234939594,9.718311145284286,23.717978010645407
338,12.568826339561637,11.197509156203472,13.379208709448974,13.417167234939594,9.718311145284286,23.717978010645407
339,12.568826339561637,11.197509156203472,13.379208709448974,13.417167234939594,9.718311145284286,23.717978010645407
340,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
341,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
342,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
343,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
344,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
345,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
346,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
347,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
348,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
349,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
350,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
351,12.568826339561637,11.197509156203472,13.379208709448974,14.02020843637807,9.718311145284286,24.019498611364643
352,12.568826339561637,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.275489601375277
353,12.568826339561637,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.275489601375277
354,12.568826339561637,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.275489601375277
355,12.568826339561637,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.275489601375277
356,12.568826339561637,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.275489601375277
357,12.568826339561637,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.275489601375277
358,12.568826339561637,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.275489601375277
359,12.568826339561637,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.275489601375277
360,13.396171855967232,11.197509156203472,13.379208709448974,14.532190416399335,9.718311145284286,24.689162359578074
361,13.396171855967232,11.197509156203472,13.379208709448974,14.532190416399335,9.688762827352065,24.63006572371363
362,13.396171855967232,11.197509156203472,13.379208709448974,14.532190416399335,9.688762827352065,24.63006572371363
363,13.396171855967232,11.197509156203472,13.379208709448974,14.532190416399335,9.688762827352065,24.63006572371363
364,13.396171855967232,12.330941285794568,13.379208709448974,14.532190416399335,9.688762827352065,25.196781788509178
365,13.396171855967232,12.330941285794568,13.379208709448974,14.532190416399335,9.688762827352065,25.196781788509178
366,13.396171855967232,12.330941285794568,13.379208709448974,14.532190416399335,9.688762827352065,25.196781788509178
367,14.14540961995554,12.330941285794568,13.379208709448974,14.532190416399335,9.688762827352065,25.57140067050333
368,14.14540961995554,12.330941285794568,13.379208709448974,14.532190416399335,9.658347045267885,25.51056910633497
369,14.14540961995554,12.330941285794568,13.379208709448974,14.532190416399335,9.658347045267885,25.51056910633497
370,14.14540961995554,12.330941285794568,13.379208709448974,14.532190416399335,9.658347045267885,25.51056910633497
371,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
372,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
373,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
374,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
375,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
376,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
377,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
378,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
379,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
380,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
381,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
382,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
383,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
384,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
385,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
386,14.14540961995554,12.330941285794568,13.379208709448974,15.081964463021816,9.658347045267885,25.78545612964621
387,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
388,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
389,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
390,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
391,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
392,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
393,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
394,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
395,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
396,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
397,14.14540961995554,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.18911078779474
398,14.839036910649838,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.535924433141886
399,14.839036910649838,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.535924433141886
400,14.839036910649838,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.535924433141886
401,14.839036910649838,12.330941285794568,14.186518025746029,15.081964463021816,9.658347045267885,26.535924433141886
402,14.839036910649838,12.330941285794568,14.905911372526248,15.081964463021816,9.658347045267885,26.895621106531998
403,14.839036910649838,12.330941285794568,14.905911372526248,15.081964463021816,9.658347045267885,26.895621106531998
404,14.839036910649838,12.330941285794568,14.905911372526248,15.081964463021816,9.658347045267885,26.895621106531998
405,14.839036910649838,12.330941285794568,14.905911372526248,15.081964463021816,9.658347045267885,26.895621106531998
406,14.839036910649838,12.330941285794568,14.905911372526248,15.081964463021816,9.658347045267885,26.895621106531998
407,14.839036910649838,12.330941285794568,14.905911372526248,15.081964463021816,9.658347045267885,26.895621106531998
408,14.839036910649838,12.330941285794568,14.905911372526248,15.081964463021816,9.658347045267885,26.895621106531998
409,14.839036910649838,12.330941285794568,14.905911372526248,15.081964463021816,9.658347045267885,26.895621106531998
410,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.658347045267885,27.2010035822402
411,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
412,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
413,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
414,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
415,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
416,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
417,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
418,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
419,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
420,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
421,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
422,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
423,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
424,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
425,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
426,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
427,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
428,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
429,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
430,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
431,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
432,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
433,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
434,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
435,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
436,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
437,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
438,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
439,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
440,14.839036910649838,12.330941285794568,15.516676323942654,15.081964463021816,9.626316868163011,27.136943228030454
441,14.839036910649838,12.330941285794568,15.516676323942654,15.677997376712575,9.626316868163011,27.43495968487583
442,14.839036910649838,12.330941285794568,15.516676323942654,15.677997376712575,9.626316868163011,27.43495968487583
443,14.839036910649838,12.330941285794568,15.516676323942654,16.18402932043603,9.626316868163011,27.68797565673756
444,14.839036910649838,12.330941285794568,15.516676323942654,16.18402932043603,9.593815734072193,27.622973388555923
445,14.839036910649838,12.330941285794568,15.516676323942654,16.18402932043603,9.593815734072193,27.622973388555923
446,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
447,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
448,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
449,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
450,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
451,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
452,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
453,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
454,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
455,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
456,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
457,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
458,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
459,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
460,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
461,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
462,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
463,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
464,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
465,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
466,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
467,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
468,14.839036910649838,13.521592178387282,15.516676323942654,16.18402932043603,9.593815734072193,28.21829883485228
469,14.839036910649838,14.532454786198494,15.516676323942654,16.18402932043603,9.593815734072193,28.723730138757887
470,14.839036910649838,14.532454786198494,15.516676323942654,16.18402932043603,9.593815734072193,28.723730138757887
471,14.839036910649838,14.532454786198494,15.516676323942654,16.18402932043603,9.593815734072193,28.723730138757887
472,14.839036910649838,14.532454786198494,15.516676323942654,16.18402932043603,9.593815734072193,28.723730138757887
473,14.839036910649838,14.532454786198494,15.516676323942654,16.711936767620244,9.593815734072193,28.987683862349993
474,14.839036910649838,14.532454786198494,15.516676323942654,16.711936767620244,9.560031142342806,28.92011467889122
475,14.839036910649838,14.532454786198494,15.516676323942654,16.711936767620244,9.560031142342806,28.92011467889122
476,14.839036910649838,14.532454786198494,16.1939553807774,16.711936767620244,9.560031142342806,29.258754207308595
477,14.839036910649838,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.190676667751635
478,14.839036910649838,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.190676667751635
479,14.839036910649838,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.190676667751635
480,14.839036910649838,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.190676667751635
481,14.839036910649838,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.190676667751635
482,14.839036910649838,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.190676667751635
483,14.839036910649838,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.190676667751635
484,15.6749890868434,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.608652755848414
485,15.6749890868434,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.608652755848414
486,16.384712484431734,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.96351445464258
487,16.384712484431734,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,29.96351445464258
488,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.525992372564327,30.264792036918827
489,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
490,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
491,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
492,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
493,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
494,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
495,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
496,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
497,16.98726764898423,14.532454786198494,16.1939553807774,16.711936767620244,9.490964584341127,30.194736460472427
498,16.98726764898423,14.532454786198494,16.85385397159799,16.711936767620244,9.490964584341127,30.52468575588272
499,16.98726764898423,14.532454786198494,16.85385397159799,16.711936767620244,9.455694416293072,30.454145419786613
500,16.98726764898423,14.532454786198494,16.85385397159799,16.711936767620244,9.455694416293072,30.454145419786613
501,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
502,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
503,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
504,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
505,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
506,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
507,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
508,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
509,16.98726764898423,15.546583827310897,16.85385397159799,16.711936767620244,9.455694416293072,30.961209940342815
510,16.98726764898423,15.546583827310897,16.85385397159799,17.339861735462804,9.455694416293072,31.275172424264095
511,16.98726764898423,15.546583827310897,16.85385397159799,17.339861735462804,9.455694416293072,31.275172424264095
512,16.98726764898423,15.546583827310897,16.85385397159799,17.339861735462804,9.455694416293072,31.275172424264095
513,16.98726764898423,15.546583827310897,16.85385397159799,17.339861735462804,9.455694416293072,31.275172424264095
514,16.98726764898423,15.546583827310897,16.85385397159799,17.339861735462804,9.455694416293072,31.275172424264095
515,16.98726764898423,15.546583827310897,16.85385397159799,17.339861735462804,9.455694416293072,31.275172424264095
516,16.98726764898423,15.546583827310897,16.85385397159799,17.339861735462804,9.455694416293072,31.275172424264095
517,16.98726764898423,15.546583827310897,16.85385397159799,17.87297003316114,9.455694416293072,31.541726573113262
518,16.98726764898423,15.546583827310897,16.85385397159799,17.87297003316114,9.455694416293072,31.541726573113262
519,16.98726764898423,15.546583827310897,16.85385397159799,17.87297003316114,9.455694416293072,31.541726573113262
520,16.98726764898423,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.00066966607123
521,16.98726764898423,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.00066966607123
522,16.98726764898423,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.00066966607123
523,16.98726764898423,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.00066966607123
524,16.98726764898423,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.00066966607123
525,16.98726764898423,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.00066966607123
526,17.66199349367538,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.33803258841681
527,17.66199349367538,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.33803258841681
528,17.66199349367538,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.33803258841681
529,17.66199349367538,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.33803258841681
530,18.234835735818162,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.6244537094882
531,18.234835735818162,16.46447001322683,16.85385397159799,17.87297003316114,9.455694416293072,32.6244537094882
532,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.455694416293072,33.00572341769983
533,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.417960845667226,32.93025627644814
534,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
535,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
536,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
537,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
538,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
539,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
540,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
541,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
542,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
543,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
544,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
545,18.234835735818162,16.46447001322683,17.616393388021248,17.87297003316114,9.380321608967945,32.85497780304958
546,18.234835735818162,17.32001567456815,17.616393388021248,17.87297003316114,9.380321608967945,33.28275063372024
547,18.234835735818162,17.32001567456815,17.616393388021248,17.87297003316114,9.380321608967945,33.28275063372024
548,18.77822999004694,17.32001567456815,17.616393388021248,17.87297003316114,9.380321608967945,33.55444776083463
549,18.77822999004694,17.32001567456815,17.616393388021248,17.87297003316114,9.342077000402627,33.47795854370399
550,18.77822999004694,17.32001567456815,17.616393388021248,17.87297003316114,9.342077000402627,33.47795854370399
551,18.77822999004694,17.32001567456815,18.29882027073985,17.87297003316114,9.342077000402627,33.81917198506329
552,18.77822999004694,17.32001567456815,18.29882027073985,17.87297003316114,9.342077000402627,33.81917198506329
553,18.77822999004694,17.32001567456815,18.29882027073985,17.87297003316114,9.342077000402627,33.81917198506329
554,18.77822999004694,17.32001567456815,18.29882027073985,17.87297003316114,9.342077000402627,33.81917198506329
555,18.77822999004694,17.32001567456815,18.29882027073985,17.87297003316114,9.342077000402627,33.81917198506329
556,18.77822999004694,17.32001567456815,18.29882027073985,17.87297003316114,9.342077000402627,33.81917198506329
557,18.77822999004694,17.32001567456815,18.29882027073985,18.53752050410497,9.342077000402627,34.15144722053521
558,18.77822999004694,17.32001567456815,18.29882027073985,18.53752050410497,9.342077000402627,34.15144722053521
559,18.77822999004694,17.32001567456815,18.29882027073985,18.53752050410497,9.342077000402627,34.15144722053521
560,18.77822999004694,17.32001567456815,18.29882027073985,18.53752050410497,9.342077000402627,34.15144722053521
